,charge_TV_max,charge_TV_T,charge_outCur_drop,charge_outCur_drop_T,charge_temp_max,charge_temp_max_T,charge_inCur_drop,charge_inCur_drop_T,charge_vol_max,charge_vol_max_T,discharge_TV_min,discharge_TV_T,discharge_outCur_rise,discharge_outCur_rise_T,discharge_temp_max,discharge_temp_max_T,discharge_loadCur_rise,discharge_loadCur_rise_T,discharge_vol_min,discharge_vol_min_T,capacity
0,4.200440141794323,717.516,1.4895026647394256,13.891000000000002,27.29904441900397,961.594,1.4711,765.75,4.935,687.672,2.145975766935391,3487.078,-1.9911517519882598,90.094,40.59042914535701,3507.328,-0.0006,3507.328,1.256,3487.078,1.89105229539079
1,4.200773148769924,3348.359,1.4925088220935305,14.140999999999998,30.577385154985016,0.0,1.4875,3385.109,4.935,3277.078,2.1110166987852117,3468.953,-1.9909971667501623,90.047,40.26023408628707,3489.219,-0.0006,3489.219,1.237,3468.953,1.880637027686859
2,4.200917571919987,3345.234,1.489083993276569,14.155999999999999,30.66376913104331,0.0,1.4875,3381.891,4.948,3345.234,2.0251085128182655,3468.859,-1.9911783779861685,90.187,40.27558633997852,3489.094,-0.0004,3489.094,1.153,3468.859,1.8806626717011388
3,4.2005568458290545,3347.578,1.4919549587976577,14.0,30.792245916339162,0.0,1.4897,3384.328,4.935,3287.953,1.922542180649595,3469.032,-1.9903220870070124,90.219,40.29314715799111,3489.297,-0.0006,3489.297,1.052,3469.032,1.8807709009833444
4,4.2005696089206,3346.203,1.4873483552396234,14.015,30.89342353302922,0.0,1.4897,3382.906,4.935,3275.125,1.8711590450649882,3466.984,-1.9908312417458849,90.156,40.268872630219796,3487.172,-0.0006,3487.172,1.008,3466.984,1.8794508728285058
5,4.20054596856964,3347.844,1.491769380367728,14.063000000000002,30.821167500690837,0.0,1.4875,3384.766,4.935,3276.547,2.1756867065903434,3448.953,-1.9901202179109525,90.11,39.67620802332074,3469.188,-0.0006,3469.188,1.34,3448.953,1.8807003517117404
6,4.201681179745221,3338.078,1.492485255982074,14.0,30.421910739966474,0.0,1.4869,3374.875,4.935,3266.938,2.1117887156019437,3447.766,-1.9900745809284361,90.078,39.803817662926164,3468.094,-0.0006,3468.094,1.276,3447.766,1.8799352523566075
7,4.200562598974819,3337.531,1.4912604908358296,14.14,30.518431203479878,0.0,1.4886,3374.078,4.935,3266.578,2.026250619894166,3450.812,-1.9913461982055933,90.10900000000001,39.88810476942348,3471.015,-0.0006,3471.015,1.183,3450.812,1.8815088124038797
8,4.201621961355929,3344.906,1.4906469498024424,14.031000000000002,31.081278437806464,0.0,1.4831,3393.734,4.948,3357.219,1.9505894332906037,3449.016,-1.9885811865210443,90.062,39.95162250671474,3469.344,-0.0006,3469.344,1.102,3449.016,1.8696907870385844
9,4.200824181096995,3339.735,1.4898233309786635,14.063000000000002,31.24066372289512,0.0,1.4886,3376.532,4.935,3280.391,1.8688247067658061,3449.844,-1.9881692770817543,89.985,40.052021854718284,3470.047,-0.0006,3470.047,1.018,3449.844,1.870052380139199
10,4.200528847214672,3337.297,1.4915141564269667,14.046999999999999,31.220976754395,0.0,1.4891,3373.937,4.935,3289.859,1.7896213776724978,3449.422,-1.990794710473509,90.188,40.1213838436794,3469.563,-0.0006,3469.563,1.382,3429.344,1.8700442394188577
11,4.201274766561971,3341.204,1.490314601390567,13.985,31.372627292785396,0.0,1.4897,3365.891,4.935,3281.5,1.910336108594535,3430.375,-1.989014369855183,90.31299999999999,40.174657039770814,3450.594,-0.0006,3450.594,1.068,3430.375,1.8596518987766364
12,4.201662734951327,3324.781,1.490994705359388,14.172000000000004,31.747377634153153,0.0,1.4869,3361.125,4.948,3324.781,1.9086884059809102,3429.906,-1.9885429349495138,90.094,40.016434730174936,3450.109,-0.0006,3450.109,1.076,3429.906,1.8590746560862206
13,4.201246664405236,3322.5,1.4903495325635439,14.000000000000004,31.779134469034663,0.0,1.4886,3359.547000000006,4.935,3274.9839999999967,1.7868782934275431,3429.641,-1.9899940436237125,90.01599999999999,40.16569230743226,3449.844,-0.0006,3449.844,1.405,3409.656,1.8590084577709232
14,4.2000120046649405,3312.657,1.4936828384165124,13.969,31.742574167707367,0.0,1.4886,3362.203,4.935,3265.313,2.1361343961784502,3410.094,-1.993887562064915,90.203,39.46139677634257,3430.156,-0.0006,3430.156,1.317,3410.094,1.8593622586957048
15,4.200300048473606,3287.953,1.4922119435715104,14.25,31.367092340830315,0.0,1.488,3336.86,4.935,3241.016,2.0133501283179167,3409.188,-1.9893706214362792,90.25,39.5636595172155,3429.407,-0.0006,3429.407,1.19,3409.188,1.8587355450601035
16,4.201131020352877,3291.781,1.491123817877213,13.953000000000003,31.5483245449075,0.0,1.4886,3328.484,4.935,3244.171,1.8575547668336483,3409.484,-1.9889850395511146,90.141,39.628948319501816,3409.484,-2.0,3409.484,1.016,3409.484,1.847817291322145
17,4.20105887473052,3293.141,1.4939082761720583,14.0,31.877731734386295,0.0,1.4891,3329.719,4.935,3245.719,2.1657556124208934,3390.422,-1.9944215457724122,90.219,39.225347214914876,3390.422,-2.0,3390.422,1.342,3390.422,1.8485252916137047
18,4.202060292636187,3278.235,1.49074459696045,14.140999999999998,31.64827378798208,0.0,1.4869,3314.578,4.935,3207.438,2.0270686341513207,3390.281,-1.9912778968334162,90.25,39.4126321606434,3390.281,-2.0,3390.281,1.205,3390.281,1.848378951850034
19,4.200462587569459,3235.578,1.4893143035069492,13.859000000000002,28.79758724840639,3431.062,1.4869,3271.25,4.948,3235.578,1.905311669649934,3469.828,-1.9891151126969364,90.187,39.95874037686836,3490.078,-0.0006,3490.078,1.045,3469.828,1.8807805437609766
20,4.2020273697048065,3407.047,1.4894268040589795,14.015999999999998,29.15641159378297,3605.797,1.4722,3457.031,4.948,3394.985,1.7951975189442124,3470.953,-1.990924867215046,90.094,40.31302300333008,3491.235,-0.0006,3491.235,1.418,3450.891,1.8814721597443598
21,4.2010846497472265,3400.797,1.490472073583557,13.953,29.1544231457191,3588.031,1.488,3425.953,4.948,3400.797,2.1058524852518143,3450.61,-1.988661866227172,90.25,39.359447242364645,3470.828,-0.0006,3470.828,1.29,3450.61,1.8810954313244785
22,4.201098084370979,3369.062,1.4901109300749795,14.108999999999995,28.71481831414117,3593.359,1.4897,3393.75,4.935,3309.328,1.846021007590992,3452.328,-1.9867824954271294,90.172,39.454159451189874,3472.563,-0.0006,3472.563,1.01,3452.328,1.8710089649779995
23,4.200861566681421,3366.219,1.4910831563133249,14.015999999999998,28.533877426349584,3578.0,1.4886,3391.157,4.948,3366.219,1.7370300333706354,3450.781,-1.9897498788846795,90.188,39.641748274009444,3471.016,-0.0006,3471.016,1.382,3430.688,1.8701995151941375
24,4.200545573133889,3357.718,1.4944186630195582,14.061999999999998,28.46161610072502,3545.156,1.4869,3395.062,4.935,3309.625,2.0506492642329937,3431.9370000000054,-1.990083396596111,90.23400000000001,38.86906912217273,3431.9370000000054,-2.0,3431.9370000000054,1.232,3431.9370000000054,1.8706715362800985
25,4.201248429296734,3336.156,1.4901042680708405,14.125,28.386930544540967,3535.703,1.4869,3373.0,4.935,3276.515,1.8254369744762284,3431.125,-1.9897914869962652,90.047,39.11839966443177,3431.125,-2.0,3431.125,1.472,3410.938,1.8596124644020169
26,4.201260578487843,3335.453,1.493638280440369,14.0,28.336534625568376,3547.969,1.4815,3385.047,4.948,3347.891,2.134879000684994,3412.406,-1.988783962030333,89.922,38.68010761281634,3412.406,-2.0,3412.406,1.314,3412.406,1.860033909718346
27,4.201631219503321,3312.157,1.4900656498847753,13.954,28.23465144539435,3499.157,1.4897,3324.438,4.948,3312.157,1.970455493406623,3410.688,-1.989881656512388,89.969,38.863045678198645,3410.688,-2.0,3410.688,1.148,3410.688,1.8591653109160768
28,4.200008565152725,3302.109,1.4916323634879993,14.125,28.256499193062336,3538.219,1.4869,3338.703,4.935,3242.891,1.8132694309760007,3410.718,-1.9895615078137998,90.125,39.14531169811219,3410.718,-2.0,3410.718,1.454,3390.515,1.8481398178778288
29,4.201085762434608,3302.156,1.4872884034441025,14.094000000000001,28.319210692991568,3513.719,1.4869,3338.531,4.935,3243.203,2.0483657324095637,3392.719,-1.9863699870202547,90.156,38.8380564174779,3392.719,-2.0,3392.719,1.228,3392.719,1.849201702126164
30,4.201805982111576,3278.453,1.4915083506944782,13.905999999999999,28.639243249958948,3463.235,1.4782,3326.469,4.948,3278.453,2.181560983985832,3451.062,-1.9916414773540634,47.687,38.95965174080089,3460.828,0.0006,3460.828,1.302,3451.062,1.8834677437950846
31,4.200484427885207,3339.391,1.4898930616670563,12.608999999999995,28.734782385089698,3519.453,1.4897,3356.656,4.948,3333.969,2.1177799354077496,3414.109,-1.9880581452104864,47.718999999999994,39.053875772291974,3414.109,2.0,3414.109,1.24,3414.109,1.8628211117905844
32,4.200534786024496,3316.484,1.4890712623696782,12.672,28.82022743543977,3529.718,1.4897,3342.453,4.935,3251.375,2.1637448793153697,3395.219,-1.986220267983813,47.797,38.699551697978606,3395.219,2.0,3395.219,1.294,3395.219,1.852085039652352
33,4.200573956827348,3282.047,1.4939952997633752,12.577999999999996,28.46526973152355,3482.969,1.4897,3319.547,4.935,3227.907,2.0456561472058055,3386.0,-1.9892867045088525,47.641,38.6052414906155,3386.0,2.0,3386.0,1.172,3386.0,1.8469504648208708
34,4.200108236646219,3258.813,1.4913196113636777,12.593999999999994,28.200378318530046,3483.0,1.4897,3296.094,4.935,3201.891,2.1356202266992863,3368.187,-1.9906905633133327,47.765,38.42604747702835,3368.187,2.0,3368.187,1.264,3368.187,1.836828431169018
35,4.200330060103547,3243.64,1.4904626361408821,12.64,28.459241345509497,3440.734,1.4897,3260.875,4.935,3175.89,2.042987153745025,3368.266,-1.9884124936175192,47.75,39.0468968949422,3368.266,2.0,3368.266,1.163,3368.266,1.8371619619672275
36,4.200258254495713,3239.954,1.4932673278725144,12.657000000000004,28.634605591894335,3431.891,1.4891,3266.172,4.935,3180.313,1.9786162394118947,3358.719,-1.9875376229671822,47.5,38.836764958613884,3358.719,2.0,3358.719,1.097,3358.719,1.8316722583718854
37,4.200070815708768,3216.922,1.491136039114076,12.828,28.364390089817356,3449.25,1.4897,3242.687,4.935,3154.656,2.15845357648832,3339.5,-1.9868162698576783,47.594,38.49981470604549,3339.5,2.0,3339.5,1.284,3339.5,1.8211470951317783
38,4.200221409610941,3186.609,1.491551107649737,12.687000000000005,28.1594205841221,3433.39,1.4897,3215.234,4.935,3118.703,2.092603698932653,3331.265,-1.9898752240864712,47.671,38.582340147970775,3331.265,2.0,3331.265,1.22,3331.265,1.816506091511515
39,4.200077803671753,3167.719,1.4893956360183864,12.625,28.01307299015277,3403.422,1.4891,3193.735,4.935,3099.828,2.1528886431678034,3321.188,-1.9883645671419965,47.75,38.787499833494046,3321.188,2.0,3321.188,1.276,3321.188,1.8113815601504555
40,4.2003972195534,3164.171,1.4894488171968243,12.625,28.536212131076272,3392.218,1.4777,3209.968,4.948,3147.89,2.0537418826405966,3321.844,-1.9894078384322067,47.579,39.31221126031847,3321.844,2.0,3321.844,1.174,3321.844,1.8116056333939583
41,4.200311232291394,3166.531,1.4928520389179734,12.655999999999999,28.941934192718506,3394.187,1.4788,3212.297,4.948,3155.687,2.0793300586339956,3311.828,-1.9870715956244822,47.578,39.40567993360536,3311.828,2.0,3311.828,1.203,3311.828,1.8060548955557403
42,4.200388029485505,3150.141,1.493573977720386,12.671999999999997,28.845042154275994,3378.1410000000033,1.4897,3181.672,4.935,3090.453,2.0759793304520757,3327.391,-1.9900763182150398,89.5,39.32802757827611,3327.391,-2.0,3327.391,1.234,3327.391,1.8132041826994056
