,charge_TV_max,charge_TV_T,charge_outCur_drop,charge_outCur_drop_T,charge_temp_max,charge_temp_max_T,charge_inCur_drop,charge_inCur_drop_T,charge_vol_max,charge_vol_max_T,discharge_TV_min,discharge_TV_T,discharge_outCur_rise,discharge_outCur_rise_T,discharge_temp_max,discharge_temp_max_T,discharge_loadCur_rise,discharge_loadCur_rise_T,discharge_vol_min,discharge_vol_min_T,capacity
0,4.200023119911529,2703.094,1.4912888358585352,12.672000000000004,29.86261187528957,2989.704,1.4755,2760.563,4.96,2662.844,2.4407952016086623,3372.75,-0.00035023717295535077,49.375,42.07194057268294,3383.0629999999946,0.0008,49.375,1.01,3172.375,1.8233077742149364
1,4.200200853853002,2648.422,1.4913992523180062,13.0,29.900680585554188,2943.25,1.4897,2696.844,4.96,2574.625,2.4193060956450503,3375.86,0.0008493613149839985,49.812999999999995,42.526459613766654,3386.157,0.0008,49.812999999999995,1.01,3134.469,1.8142384651167962
2,4.200350255939727,2566.5,1.4919328913750496,13.077999999999996,29.737943483552232,2819.312,1.4897,2618.766,4.96,2495.703,2.4982363525248754,3353.75,-0.0018362115715769378,49.921,42.65704114936764,3364.125,0.0008,49.921,1.008,3130.796,1.8128596793130867
3,4.2005387302241735,2555.297,1.4903615146336877,13.359000000000002,30.045818447384573,2795.328,1.4695,2611.875,4.96,2482.937,2.4798358184535396,3356.953,-0.0010326232192636672,50.266000000000005,43.07456793109374,3367.375,0.0008,50.266000000000005,1.003,3112.25,1.8144242446739973
4,4.2004300529343155,2567.578,1.4888641869103147,13.483999999999995,30.020368486305088,2764.765,1.4706,2621.953,4.96,2499.062,2.4669313816061296,3356.625,-0.0013584933850572121,50.531,43.12836631992577,3367.093,0.0008,50.531,1.002,3110.734,1.812800333853042
5,4.200256516422805,2573.89,1.492085992291353,13.936999999999998,29.940215678646815,2898.703,1.47,2632.843,4.96,2508.875,2.492471012096456,3323.25,0.00066391962875705,50.75,42.9279467397339,3333.953,0.0008,50.75,1.002,3093.344,1.7946038703195293
6,4.200185631180482,2681.109,1.4951983522368864,14.25,30.210941357697745,3546.25,1.4711,2738.094,4.96,2618.156,2.4232193266263646,3384.125,-0.003216132450854307,51.266,42.344909658609986,3394.969,0.0006,51.266,1.011,3134.141,1.816519171293833
7,4.200418945887396,2705.969,1.4897897553214083,14.36,30.496771690721918,3526.954,1.4891,2754.922,4.96,2638.5,2.4791120561344835,3369.859,-0.004130055899181078,51.406,42.501459218547076,3380.734,0.0008,51.406,1.008,3138.828,1.8198335565190242
8,4.2001410209959715,2662.5,1.4893733403101324,14.686999999999998,30.274659085750457,3583.984,1.4897,2703.796,4.96,2574.437,2.4281027036480562,3364.704,-0.0009184046852338946,51.75,42.75456095698592,3375.563,0.0008,51.75,1.003,3110.829,1.816980986440728
9,4.200305131933952,2666.5,1.492682887213052,15.078000000000003,30.247345624119312,3535.25,1.4848,2711.422,4.973,2654.141,2.4202095510772232,3365.141,-0.0009645120574946572,51.859,43.208685492251035,3376.141,0.0008,51.859,1.003,3109.625,1.8047602710768988
