0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.80704755,0.049870152,0.0,0.57488096,0.0,2.3038585,0.0,0.0,0.0,0.0,0.0,0.30163404,0.0,0.0,0.7822242,0.0,3.293031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024496375,0.0,2.4159055,0.0,0.0,1.2443827,0.0,0.71265393,0.0,0.0,0.0,2.0991817,0.0,5.4549685,0.0,1.7379829,2.4139433,0.0,2.6362176,0.0,0.0,0.0,0.6500395,1.6384639,0.0
3.0216725,0.0,1.5833684,0.9133518,0.0,1.595851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74932945,0.0,1.7410519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0905457,0.0,1.3368292,0.0,0.0,2.699382,0.0,2.2447503,0.0,0.0,0.0,1.0595484,0.0,0.0,0.0,0.0,2.2597618,0.38323122,1.2039822,0.0,0.0,0.0,1.9413389,2.6920204,0.0
2.6659443,0.0,0.95030004,1.4146757,0.0,0.80136675,0.0,0.0,0.0,0.0,0.33015352,0.0,0.0,0.0,0.63661325,0.0,0.7177283,0.0,0.0,0.0,0.98057145,1.1071932,0.0,0.0,0.369884,2.0380292,0.0,1.4635117,0.0,0.0,2.6842833,0.0,0.46459895,0.0,0.0,0.0,2.0062165,0.0,0.0,0.0,0.0,2.2390325,1.7867715,1.0112476,0.0,0.0,0.0,0.090995535,2.7449415,0.0
2.280311,0.0,1.8391646,0.67364705,0.0,0.6262426,0.0,0.0,0.0,0.0,1.2106736,0.0,0.0,0.0,0.7277257,0.0,0.6578438,0.0,0.0,0.0,2.0583618,1.1732904,0.0,0.0,0.0,0.25234592,0.0,1.71915,0.0,0.0,1.8446333,0.0,0.0,0.2825623,0.0,0.0,2.4229734,0.0,0.0,0.0,0.0,1.5615699,2.4240487,1.4496313,0.0,0.0,0.0,0.0048192656,2.4897292,0.0
2.4972608,0.0,1.7567109,0.6763495,0.0,0.93317986,0.0,0.0,0.0,0.0,2.0305324,0.0,0.0,0.0,0.5014805,0.0,1.1928923,0.0,0.0,0.0,2.042252,0.44821632,0.0,0.0,0.0,0.665792,0.0,0.7968092,0.0,0.0,1.5882069,0.0,0.0,0.7772048,0.0,0.0,2.0328586,0.0,0.0,0.0,0.0,1.3826995,2.7586768,1.3820978,0.0,0.0,0.0,0.0,2.1051028,0.0
2.6580734,0.0,1.8964168,0.46763664,0.0,1.127929,0.0,0.0,0.0,0.0,2.054653,0.0,0.0,0.0,0.32655033,0.0,1.7893469,0.0,0.0,0.0,2.271464,0.11385308,0.0,0.0,0.0,0.19225304,0.0,0.7271904,0.0,0.0,1.5892934,0.0,0.0,0.9155382,0.0,0.0,2.1515613,0.0,0.0,0.0,0.0,1.3643662,2.2661414,1.5321383,0.0,0.0,0.0,0.13499676,2.0069213,0.0
3.0905826,0.0,1.3282726,0.720943,0.0,1.1368115,0.0,0.0,0.0,0.0,0.6676801,0.0,0.0,0.0,0.9713687,0.0,1.7760859,0.0,0.0,0.0,0.89219683,0.0,0.0,0.0,0.0,0.0,0.0,0.57988644,0.34164113,0.0,1.8135349,0.0,0.5045652,0.92315644,0.0,0.0,1.7882955,0.0,0.0,0.0,0.0,1.2817181,1.190556,2.0104876,0.0,0.0,0.0,1.4014825,1.4336151,0.0
1.460602,0.0,1.6802286,1.006314,0.0,0.42479527,0.0,0.0,0.0,0.0,2.185078,0.0,0.0,0.0,0.599935,0.0,0.0,0.0,0.0,0.0,2.512155,2.6278064,0.0,0.0,0.0,0.9162429,0.0,2.2158852,0.0,0.0,1.3385439,0.0,0.0,0.09379807,0.0,0.0,2.7785485,0.0,0.0,0.0,0.0,1.7540907,3.7353003,1.1256661,0.0,0.0,0.0,0.0,2.667119,0.0
2.0539076,0.0,1.6064245,1.0718362,0.0,0.46415243,0.0,0.0,0.0,0.0,2.0599637,0.0,0.0,0.0,0.6688748,0.0,0.0,0.0,0.0,0.0,1.9862508,1.5082988,0.0,0.0,0.0,1.2487485,0.0,1.1036477,0.0,0.0,1.6167907,0.0,0.0,0.34308648,0.0,0.0,1.9759378,0.0,0.0,0.0,0.0,1.4281515,3.5752313,0.939032,0.0,0.0,0.0,0.0,2.4598606,0.0
2.553155,0.0,2.3047767,0.24917953,0.0,0.9596377,0.0,0.0,0.0,0.0,1.4091913,0.0,0.0,0.0,0.28613317,0.0,1.4668231,0.0,0.0,0.0,2.9634635,0.9414595,0.0,0.0,0.0,0.0,0.0,1.7698382,0.0,0.0,1.7297664,0.0,0.0,0.500788,0.0,0.0,2.8522308,0.0,0.0,0.0,0.0,1.6102173,1.7160655,1.6632513,0.0,0.0,0.0,0.23356017,2.4075077,0.0
3.3174295,0.0,2.1583953,0.07615084,0.0,1.4662235,0.0,0.0,0.0,0.0,0.53155816,0.0,0.0,0.0,0.39894095,0.0,2.6570385,0.0,0.0,0.0,2.3766112,0.0,0.0,0.0,0.0,0.0,0.0,1.5261439,0.0,0.0,1.672018,0.0,0.31281093,0.94408256,0.0,0.0,2.8495016,0.0,0.0,0.0,0.014534932,1.4740152,0.0,2.4606187,0.0,0.0,0.0,1.83438,1.6713973,0.0
1.689337,0.0,1.694575,0.90848327,0.0,0.43686986,0.0,0.0,0.0,0.0,1.8915037,0.0,0.0,0.0,0.54095644,0.0,0.0,0.0,0.0,0.0,2.6311557,2.4445963,0.0,0.0,0.0,0.70834154,0.0,2.0630023,0.0,0.0,1.4661591,0.0,0.0,0.0068054376,0.0,0.0,2.771929,0.0,0.0,0.0,0.0,1.7178643,3.4379697,1.1478616,0.0,0.0,0.0,0.0,2.575164,0.0
2.4055576,0.0,2.0658917,0.55413336,0.0,0.7762157,0.0,0.0,0.0,0.0,1.9189947,0.0,0.0,0.0,0.2520799,0.0,0.9604515,0.0,0.0,0.0,2.8410978,1.4325813,0.0,0.0,0.0,0.3227184,0.0,1.2387793,0.0,0.0,1.7103099,0.0,0.0,0.35607997,0.0,0.0,2.4523475,0.0,0.0,0.0,0.0,1.5241659,2.6747813,1.1921002,0.0,0.0,0.0,0.0,2.4122255,0.0
3.1757503,0.0,1.9921795,0.84490895,0.02617058,1.4405715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6093873,0.0,1.6254895,0.0,0.0,0.0,0.08249724,0.0,0.0,0.0,0.0,0.254821,0.0,1.3872603,0.0,0.0,2.530904,0.0,2.288883,0.0,0.0,0.0,1.5372372,0.0,0.0,0.0,0.0,2.1372352,0.0,1.3042604,0.0,0.0,0.0,1.6587944,2.254584,0.0
2.1604185,0.0,1.3412051,0.764919,0.0,0.40629885,0.0,0.22758152,0.0,0.0,0.0,0.0,0.0,0.0,1.1902168,0.0,0.0,0.0,0.0,0.0,2.1524456,2.5718458,0.0,0.0,1.0789614,0.4525832,0.0,3.1681612,0.0,0.0,2.031966,0.0,0.0,0.0,0.0,0.0,3.1031516,0.0,1.2851235,0.0,0.0,2.59291,1.520529,1.0350972,0.0,0.0,0.54791284,0.0,2.1502576,0.0
2.6322756,0.0,1.8410232,0.35424408,0.0,0.69882894,0.0,0.0,0.0,0.0,0.3008633,0.0,0.0,0.0,0.6769095,0.0,0.6068985,0.0,0.0,0.0,2.9243915,1.873315,0.0,0.0,0.48481315,0.0,0.0,2.9218516,0.0,0.0,1.9381207,0.0,0.0,0.0,0.0,0.0,3.3072236,0.0,0.7223143,0.033560753,0.0,2.3197687,0.9650072,1.2486247,0.0,0.0,0.0,0.097135045,2.1282187,0.0
2.338676,0.0,1.7372875,0.5550565,0.0,0.6558491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3239485,0.0,0.1488011,0.0,0.0,0.0,0.97613096,0.5301991,0.0,0.0,0.0,0.0,0.0,2.2348654,0.0,0.0,1.9490755,0.0,0.26850563,0.24019405,0.0,0.0,2.400621,0.0,0.0,0.0,0.0,1.7639858,0.5619369,1.7874683,0.0,0.0,0.23195586,1.0478004,2.0835226,0.0
2.8696654,0.0,1.7977235,0.3724093,0.0,1.1490269,0.0,0.0,0.0,0.0,1.0338466,0.0,0.0,0.0,0.47185662,0.0,1.7365487,0.0,0.0,0.0,2.3495784,0.0,0.0,0.0,0.0,0.0,0.0,0.9702979,0.0,0.0,1.5513357,0.0,0.0,0.8921293,0.0,0.0,2.3696582,0.0,0.0,0.0,0.0,1.301584,1.4818013,1.9295148,0.0,0.0,0.0,0.7647268,1.7152674,0.0
