0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.5685134,0.0,0.0,0.7428762,0.0,0.0,0.6675687,1.2936674,1.5495839,0.8230256,2.707411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3916017,0.0,0.0,0.9253169,0.0,0.0,0.0,0.0,0.0,0.0,0.5573461,0.0,0.0,0.6823002,0.0,0.6786367,0.0,0.0,0.0,0.0,0.0,0.2980952,0.34325278,0.62958425,1.4075896,0.07092001,1.9361502,0.0,0.0,0.0,0.5497026,1.1637796
0.0,0.0,0.29376918,0.18407604,1.7856817,0.47830263,0.0,1.2099025,0.56267875,0.0,0.0,0.0,0.0,0.0,0.0,0.1649965,2.4592965,0.0,1.5536159,0.4453635,0.60047704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669553,0.5314947,1.192068,0.0,1.4320432,1.2466693,0.73494124,0.0,0.3089344,0.83747566,1.2054768,1.9043663,0.0,0.0,0.0,0.0,0.0,0.0,1.055978,0.3896412
0.0,1.9420218,0.0,0.0,1.7879637,0.0,0.7053447,0.4798596,1.6399156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16193907,1.1020551,0.7596166,0.0,0.72127175,0.0,0.0,0.0,0.50162935,1.09986,0.0,0.0,0.0,0.0,0.03888466,0.22190204,0.0,0.0,0.0,1.72062,2.4359212,0.0,1.812274,0.012738202,0.245127,0.3147386,0.0,0.0,0.43185216,0.0,0.0,0.0,1.5982474,0.0
0.0,0.85573536,0.0,0.0,0.9794404,0.0,1.5202638,0.0,1.3574126,1.0321914,0.26492748,0.0,0.0,0.0,0.0,0.0,0.9831004,1.1027759,0.11798517,0.0,0.0,0.0,0.4026706,0.0,0.0,0.0,0.0,0.0,0.0,0.1258164,0.0,0.0,0.0,0.0,0.0,0.0,1.5378387,0.7817438,1.8326731,0.0,1.1911384,0.0,0.0,0.0,0.8739377,0.0,0.0,0.0,2.168702,0.0
0.6132945,0.8523234,0.0,0.0,0.5301435,0.0,1.796693,0.0,0.79595697,1.2094134,0.40319696,0.0,0.0,0.0,0.0,0.0,0.894725,0.6899203,0.19284295,0.0,0.0,0.0,0.58546984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157609,0.8305417,1.4874606,0.0,1.2102662,0.0,0.0,0.0,1.4967976,0.0,0.0,0.0,2.132694,0.0
0.6433189,0.48009497,0.0,0.0,0.8421039,0.0,2.2235944,0.0,2.5606022,1.0613784,0.0,0.8693932,0.8223703,0.0,0.0,0.0,0.43914694,2.6364467,0.16022499,0.0,0.0,0.0,0.26037478,0.746125,1.1844721,0.9374052,0.0,0.0,0.0,0.0222678,0.0,0.0,0.0,0.0,0.7654915,0.88864297,0.5489161,0.42879066,1.3971084,0.0,0.0,0.0,0.0,0.0,0.2753216,0.0,0.0,0.32068172,1.4960471,0.0
0.9463717,0.0,0.0,0.20258555,0.0,0.38475102,0.0,0.0,0.0,0.017221723,1.458254,1.8220874,0.5131282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5834845,0.7309489,0.0,0.0,0.0,0.0,1.7098659,1.3380765,0.0,0.2867814,0.0,1.4735509,0.0,0.0,0.34518862,0.0,0.0,0.0,0.46277836,0.0,1.5182805,0.99754363,0.0,1.252319,3.30911,0.0,0.0,0.927093
0.0,0.0,0.45024598,0.21409906,1.6978308,0.11472294,0.0,0.1479039,0.0,0.0,0.0,0.0,0.39777175,0.0,0.0,0.05988222,0.13210239,0.0,0.0,0.0,0.0,0.7364194,0.29750243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636938,1.0523497,0.9228141,0.0,0.38109168,0.0,0.0,0.40742597,0.0,0.41998842,0.74259907,0.7302267,0.0,0.0,0.0,0.0,0.111493476,0.0,0.030780034,1.2106057
0.0,0.0,0.0,0.7931392,0.9204273,0.7235292,0.0,1.2861575,0.1348337,0.0,0.0,0.0,0.33082214,0.0,0.07858987,0.24275467,0.90998805,0.0,0.08636046,0.090303935,0.0,0.0,0.0,0.8090285,0.0,0.0,0.0,0.0,0.022495314,0.0,1.1714793,0.36326286,1.6651466,0.0,1.5573694,0.8087864,0.0,0.0,0.21121863,0.0,1.283635,1.1938177,0.0,0.0,0.0,0.22351286,0.0,0.0,0.055642303,1.6458396
0.0,0.80485636,0.29891652,0.0,0.0,0.0,0.14802748,1.0271732,0.0,0.48349008,0.0,2.3693092,0.22594477,0.0,0.0,0.0,0.0,0.9295893,0.0,0.27698663,0.0,0.0,1.158704,0.0,0.91172504,0.0,0.33870056,0.26808307,0.0,0.9682359,0.0,0.0,0.0,0.0,0.36987108,0.4996636,1.291309,0.0,0.0,0.0,1.2156388,0.0,0.0,0.082830966,0.5315562,0.731225,0.54680306,0.5327662,0.0,0.0
